,_id,count
894,영상(領相),31
895,시릉관(侍陵官),31
896,서북면도순문사(西北面都巡問使),31
897,사옹원정(司饔院正),31
898,사부(師傅),31
899,북청판관(北靑判官),31
900,부정자(副正字),31
901,부솔(副率),31
902,대정현감(大靜縣監),31
903,경기암행어사(京畿暗行御史),31
904,검교대교(檢校待敎),31
905,가선대부한성부좌윤(嘉善大夫漢城府左尹),31
906,가선대부한성부우윤(嘉善大夫漢城府右尹),31
907,전부사(前府使),30
908,임피현령(臨陂縣令),30
909,임실현감(任實縣監),30
910,우후(虞侯),30
911,예천군수(醴泉郡守),30
912,세자시강원문학(世子侍講院文學),30
913,사헌감찰(司憲監察),30
914,사재감정(司宰監正),30
915,사의(司議),30
916,병마절도사(兵馬節度使),30
917,동지의금(同知義禁),30
918,내자시정(內資寺正),30
919,낭관(郞官),30
920,검교직제학(檢校直提學),30
921,강원도도관찰사(江原道都觀察使),30
922,강서현령(江西縣令),30
923,흥해군수(興海郡守),29
924,함경북도병사(咸鏡北道兵使),29
925,풍기군수(豐基郡守),29
926,청양현감(靑陽縣監),29
927,주사(主事),29
928,종부시제조(宗簿寺提調),29
929,전승지(前承旨),29
930,우수사(右水使),29
931,옥구현감(沃溝縣監),29
932,시종원경(侍從院卿),29
933,삭녕군수(朔寧郡守),29
934,분승지(分承旨),29
935,내승(內乘),29
936,공청감사(公淸監司),29
937,고령첨사(高嶺僉使),29
938,경상우도수사(慶尙右道水使),29
939,강원도사(江原都事),29
940,가정대부(嘉靖大夫),29
941,가선대부첨지중추부사(嘉善大夫僉知中樞府事),29
942,회령절제사(會寧節制使),28
943,호판(戶判),28
944,행사정(行司正),28
945,함흥판관(咸興判官),28
946,한성우윤(漢城右尹),28
947,평해군수(平海郡守),28
948,평양판관(平壤判官),28
949,평안남도관찰사(平安南道觀察使),28
950,판공안부사(判恭安府事),28
951,초계군수(草溪郡守),28
952,청홍도관찰사(淸洪道觀察使),28
953,지춘추관사(知春秋館事),28
954,증영의정(贈領議政),28
955,중추부판사(中樞府判事),28
956,중군동지총제(中軍同知摠制),28
957,제천현감(堤川縣監),28
958,정당문학(政堂文學),28
959,전병사(前兵使),28
960,인의(引儀),28
961,의정부찬성사(議政府贊成事),28
962,의정부영의정(義政府領議政),28
963,영안도절도사(永安道節度使),28
964,양지현감(陽智縣監),28
965,양근군수(楊根郡守),28
966,세자시강원필선(世子侍講院弼善),28
967,상장군(上將軍),28
968,산릉제조(山陵提調),28
969,사은부사(謝恩副使),28
970,사복시첨정(司僕寺僉正),28
971,봉례(奉禮),28
972,동돈녕(同敦寧),28
973,덕천군수(德川郡守),28
974,농상공부대신(農商工部大臣),28
975,고산현감(高山縣監),28
976,경상우도병사(慶尙右道兵使),28
977,겸판서(兼判書),28
978,검교제학(檢校提學),28
979,강원도도사(江原道都事),28
980,횡성현감(橫城縣監),27
981,판문하부사(判門下府事),27
982,판돈녕원사(判敦寧院事),27
983,통천군수(通川郡守),27
984,통정대부좌부승지(通政大夫左副承旨),27
985,통정대부병조참의(通政大夫兵曹參議),27
986,충청도수사(忠淸道水使),27
987,춘추관당상(春秋館堂上),27
988,천총(千摠),27
989,지평현감(砥平縣監),27
990,증참판(贈參判),27
991,전라우도수사(全羅右道水使),27
992,의금부판사(義禁府判事),27
993,운산군수(雲山郡守),27
994,우군도총제(右軍都摠制),27
995,용강현령(龍岡縣令),27
996,안무사(按撫使),27
997,세자빈객(世子賓客),27
998,상의원제조(尙衣院提調),27
999,사복소윤(司僕少尹),27
1000,부여현감(扶餘縣監),27
1001,문천군수(文川郡守),27
1002,돈녕부도정(敦寧府都正),27
1003,도신(道臣),27
1004,대구부사(大丘府使),27
1005,내의원도제조(內醫院都提調),27
1006,남포현감(藍浦縣監),27
1007,금산군수(錦山郡守),27
1008,군기시첨정(軍器寺僉正),27
1009,관반(館伴),27
1010,훈련원부정(訓鍊院副正),26
1011,판교(判校),26
1012,통정대부승정원도승지(通政大夫承政院都承旨),26
1013,통덕랑(通德郞),26
1014,천릉도감제조(遷陵都監提調),26
1015,진천현감(鎭川縣監),26
1016,진위현령(振威縣令),26
1017,지관사(知館事),26
1018,전현감(前縣監),26
1019,전사(典祀),26
1020,전라우도암행어사(全羅右道暗行御史),26
1021,전라북도관찰사(全羅北道觀察使),26
1022,자헌대부한성부판윤(資憲大夫漢城府判尹),26
1023,의정(議政),26
1024,의령현감(宜寧縣監),26
1025,양성현감(陽城縣監),26
1026,순창군수(淳昌郡守),26
1027,성균직강(成均直講),26
1028,삼도통어사(三道統禦使),26
1029,사옹원제조(司饔院提調),26
1030,북도병사(北道兵使),26
1031,목천현감(木川縣監),26
1032,마전군수(麻田郡守),26
1033,동의금부사(同義禁府事),26
1034,동래현령(東萊縣令),26
1035,도감제조(都監提調),26
1036,당진현감(唐津縣監),26
1037,기주관(記注官),26
1038,군기녹사(軍器錄事),26
1039,교관(敎官),26
1040,고령현감(高靈縣監),26
1041,강계절제사(江界節制使),26
1042,가선대부형조참판(嘉善大夫刑曹參判),26
1043,해운판관(海運判官),25
1044,평안도도체찰사(平安道都體察使),25
1045,편수관(編修官),25
1046,충청북도관찰사(忠淸北道觀察使),25
1047,참군(參軍),25
1048,집례(執禮),25
1049,제포첨사(薺浦僉使),25
1050,전참봉(前參奉),25
1051,장군(將軍),25
1052,유선(諭善),25
1053,원춘도관찰사(原春道觀察使),25
1054,옥과현감(玉果縣監),25
1055,예문관직제학(藝文館直提學),25
1056,시강원겸보덕(侍講院兼輔德),25
1057,송화현감(松禾縣監),25
1058,상전(尙傳),25
1059,상원군수(祥原郡守),25
1060,사역원정(司譯院正),25
1061,사복정(司僕正),25
1062,법부참서관(法部參書官),25
1063,동지돈녕원사(同知敦寧院事),25
1064,독권관(讀卷官),25
1065,도정(都正),25
1066,공홍감사(公洪監司),25
1067,경상우도절도사(慶尙右道節度使),25
1068,경상도암행어사(慶尙道暗行御史),25
1069,경상도사(慶尙都事),25
1070,경상도도사(慶尙道都事),25
1071,겸성균사성(兼成均司成),25
1072,겸동지성균관사(兼同知成均館事),25
1073,감역관(監役官),25
1074,각신(閣臣),25
1075,가선대부예조참판(嘉善大夫禮曹參判),25
1076,가선대부병조참판(嘉善大夫兵曹參判),25
1077,훈련원도정(訓鍊院都正),24
1078,훈련도정(訓鍊都正),24
1079,황해도암행어사(黃海道暗行御史),24
1080,홍산현감(鴻山縣監),24
1081,호남어사(湖南御史),24
1082,형조전서(刑曹典書),24
1083,평안도도사(平安道都事),24
1084,판승문원사(判承文院事),24
1085,통훈대부행사헌부집의(通訓大夫行司憲府執義),24
1086,통훈대부사헌부장령(通訓大夫司憲府掌令),24
1087,통정대부호조참의(通政大夫戶曹參議),24
1088,충청도절도사(忠淸道節度使),24
1089,충청도사(忠淸都事),24
1090,총독(總督),24
1091,지사역원사(知司譯院事),24
1092,지돈령부사(知敦寧府事),24
1093,전주사(前主事),24
1094,장례원소경(掌隷院少卿),24
1095,인동부사(仁同府使),24
1096,원임제학(原任提學),24
1097,영천군수(榮川郡守),24
1098,연천현감(漣川縣監),24
1099,실록당상(實錄堂上),24
1100,석성현감(石城縣監),24
1101,서흥부사(瑞興府使),24
1102,서령(署令),24
1103,만경현령(萬頃縣令),24
1104,독권관(讀券官),24
1105,덕산현감(德山縣監),24
1106,내부참서관(內部參書官),24
1107,구례현감(求禮縣監),24
1108,검찰사(檢察使),24
1109,개령현감(開寧縣監),24
1110,강령현감(康翎縣監),24
1111,가선대부호조참판(嘉善大夫戶曹參判),24
1112,황주판관(黃州判官),23
1113,향리(鄕吏),23
1114,행대감찰(行臺監察),23
1115,하정사(賀正使),23
1116,통정대부장례원판결사(通政大夫掌隷院判決事),23
1117,통정대부승정원동부승지(通政大夫承政院同副承旨),23
1118,통정대부공조참의(通政大夫工曹參議),23
1119,통신사(通信使),23
1120,철산부사(鐵山府使),23
1121,주청사(奏請使),23
1122,전라남도관찰사(全羅南道觀察使),23
1123,장수현감(長水縣監),23
1124,은진현감(恩津縣監),23
1125,원양감사(原襄監司),23
1126,예안현감(禮安縣監),23
1127,영남어사(嶺南御史),23
1128,여산군수(礪山郡守),23
1129,안무사(安撫使),23
1130,성균대사성(成均大司成),23
1131,사어(司禦),23
1132,사간원우헌납(司諫院右獻納),23
1133,사간원우정언(司諫院右正言),23
1134,문경현감(聞慶縣監),23
1135,맹산현감(孟山縣監),23
1136,동복현감(同福縣監),23
1137,권관(權管),23
1138,경상좌도병사(慶尙左道兵使),23
1139,경기수군절도사(京畿水軍節度使),23
1140,개국공신(開國功臣),23
1141,간성군수(杆城郡守),23
1142,훈련원첨정(訓鍊院僉正),22
1143,회덕현감(懷德縣監),22
1144,황해도사(黃海都事),22
1145,화순현감(和順縣監),22
1146,홍천현감(洪川縣監),22
1147,행호조판서(行戶曹判書),22
1148,행대사성(行大司成),22
1149,함길북도절도사(咸吉北道節度使),22
1150,함경도감사(咸鏡道監司),22
1151,한성판관(漢城判官),22
1152,하양현감(河陽縣監),22
1153,판군기감사(判軍器監事),22
1154,통훈대부사헌부집의(通訓大夫司憲府執義),22
1155,칠원현감(漆原縣監),22
1156,청송부사(靑松府使),22
1157,첨지사역원사(僉知司譯院事),22
1158,진의부위(進義副尉),22
1159,진북장군(鎭北將軍),22
1160,지춘추(知春秋),22
1161,전판서(前判書),22
1162,전라도병사(全羅道兵使),22
1163,의주판관(義州判官),22
1164,예판(禮判),22
1165,예빈시부정(禮賓寺副正),22
1166,영동현감(永同縣監),22
1167,어전통사(御前通事),22
1168,시종(侍從),22
1169,승문원부정자(承文院副正字),22
1170,삼도통제사(三道統制使),22
1171,사정(史正),22
1172,사약(司鑰),22
1173,빈전제조(殯殿提調),22
1174,동춘추(同春秋),22
1175,내국도제조(內局都提調),22
1176,남평현감(南平縣監),22
1177,금천현감(衿川縣監),22
1178,귀성부사(龜城府使),22
1179,군기시부정(軍器寺副正),22
1180,곡성현감(谷城縣監),22
1181,고창현감(高敞縣監),22
1182,고산찰방(高山察訪),22
1183,경상우수사(慶尙右水使),22
1184,거제현령(巨濟縣令),22
1185,가선대부행첨지중추부사(嘉善大夫行僉知中樞府事),22
1186,가선대부이조참판(嘉善大夫吏曹參判),22
1187,황해도도사(黃海道都事),21
1188,해주판관(海州判官),21
1189,함경북도관찰사(咸鏡北道觀察使),21
1190,학부대신(學部大臣),21
1191,평안도순찰사(平安道巡察使),21
1192,판종정경(判宗正卿),21
1193,판승추부사(判承樞府事),21
1194,파총(把摠),21
1195,통정대부우승지(通政大夫右承旨),21
1196,통정대부예조참의(通政大夫禮曹參議),21
1197,진응사(進鷹使),21
1198,정헌(正憲),21
1199,정선군수(旌善郡守),21
1200,전의현감(全義縣監),21
1201,장악원첨정(掌樂院僉正),21
1202,이성현감(利城縣監),21
1203,은율현감(殷栗縣監),21
1204,영유현령(永柔縣令),21
1205,영사평부사(領司平府事),21
1206,영덕현령(盈德縣令),21
1207,연산현감(連山縣監),21
1208,승문원교리(承文院校理),21
1209,숭록대부(崇祿大夫),21
1210,사천현감(泗川縣監),21
1211,봉상시부정(奉常寺副正),21
1212,문의현령(文義縣令),21
1213,동지관사(同知館事),21
1214,단천부사(端川府使),21
1215,내섬시정(內贍寺正),21
1216,김포현령(金浦縣令),21
1217,금구현령(金溝縣令),21
1218,군위현감(軍威縣監),21
1219,고원군수(高原郡守),21
1220,경상좌도암행어사(慶尙左道暗行御史),21
1221,경기도관찰사(京畿道觀察使),21
1222,강음현감(江陰縣監),21
1223,강도유수(江都留守),21
1224,가정대부동지중추부사(嘉靖大夫同知中樞府事),21
1225,가낭청(假郞廳),21
1226,호조겸판서(戶曹兼判書),20
1227,행사맹(行司猛),20
1228,함경도암행어사(咸鏡道暗行御史),20
1229,함경남도절도사(咸鏡南道節度使),20
1230,함경남도관찰사(咸鏡南道觀察使),20
1231,풍덕부사(豐德府使),20
1232,평안도우후(平安道虞候),20
1233,평안도경차관(平安道敬差官),20
1234,통어사(統禦使),20
1235,충훈부도사(忠勳府都事),20
1236,진하정사(進賀正使),20
1237,지성균관사(知成均館事),20
1238,지례현감(知禮縣監),20
1239,지군사(知郡事),20
1240,주청정사(奏請正使),20
1241,전의(典醫),20
1242,전감사(前監司),20
1243,자헌대부공조판서(資憲大夫工曹判書),20
1244,익위(翊衛),20
1245,익대3등공신(翊戴三等功臣),20
1246,이사(貳師),20
1247,유도대장(留都大將),20
1248,울산부사(蔚山府使),20
1249,언양현감(彦陽縣監),20
1250,안음현감(安陰縣監),20
1251,시독(侍讀),20
1252,승문원박사(承文院博士),20
1253,세자시강원사서(世子侍講院司書),20
1254,성균사성(成均司成),20
1255,선천군수(宣川郡守),20
1256,삼수군수(三水郡守),20
1257,문례관(問禮官),20
1258,명천부사(明川府使),20
1259,도감낭청(都監郞廳),20
1260,대간(大諫),20
1261,내금위장(內禁衛將),20
1262,남해현령(南海縣令),20
1263,김포군수(金浦郡守),20
1264,교하현감(交河縣監),20
1265,광양현감(光陽縣監),20
1266,고성군수(高城郡守),20
1267,겸집의(兼執義),20
1268,겸병조판서(兼兵曹判書),20
1269,개성유후(開城留後),20
1270,감무(監務),20
1271,황해도도체찰사(黃海道都體察使),19
1272,행사과(行司果),19
1273,함경도도사(咸鏡道都事),19
1274,한성윤(漢城尹),19
1275,한성소윤(漢城少尹),19
1276,한성부판관(漢城府判官),19
